sample_id	run_ena	irods_path	bam_path	cram_path	read1_path	read2_path
VBS55113-6781STDY12150232	ERR9438012	/seq/illumina/runs/44/44066/lane2/plex6/44066_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438012/ERR9438012_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438012/ERR9438012_2.fastq.gz
VBS55114-6781STDY12150233	ERR9438013	/seq/illumina/runs/44/44066/lane2/plex7/44066_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438013/ERR9438013_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438013/ERR9438013_2.fastq.gz
VBS55115-6781STDY12150234	ERR9438014	/seq/illumina/runs/44/44066/lane2/plex8/44066_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438014/ERR9438014_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438014/ERR9438014_2.fastq.gz
VBS55116-6781STDY12150235	ERR9438015	/seq/illumina/runs/44/44066/lane2/plex9/44066_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438015/ERR9438015_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438015/ERR9438015_2.fastq.gz
VBS55117-6781STDY12150236	ERR9438016	/seq/illumina/runs/44/44066/lane2/plex10/44066_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438016/ERR9438016_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438016/ERR9438016_2.fastq.gz
VBS55118-6781STDY12150237	ERR9438017	/seq/illumina/runs/44/44066/lane2/plex11/44066_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438017/ERR9438017_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438017/ERR9438017_2.fastq.gz
VBS55119-6781STDY12150238	ERR9438018	/seq/illumina/runs/44/44066/lane2/plex12/44066_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438018/ERR9438018_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438018/ERR9438018_2.fastq.gz
VBS55120-6781STDY12150239	ERR9438163	/seq/illumina/runs/44/44115/lane1/plex1/44115_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438163/ERR9438163_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438163/ERR9438163_2.fastq.gz
VBS55121-6781STDY12150240	ERR9438164	/seq/illumina/runs/44/44115/lane1/plex2/44115_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438164/ERR9438164_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438164/ERR9438164_2.fastq.gz
VBS55122-6781STDY12150241	ERR9438165	/seq/illumina/runs/44/44115/lane1/plex3/44115_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438165/ERR9438165_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438165/ERR9438165_2.fastq.gz
VBS55123-6781STDY12150242	ERR9438166	/seq/illumina/runs/44/44115/lane1/plex4/44115_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438166/ERR9438166_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438166/ERR9438166_2.fastq.gz
VBS55124-6781STDY12150243	ERR9438167	/seq/illumina/runs/44/44115/lane1/plex5/44115_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438167/ERR9438167_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438167/ERR9438167_2.fastq.gz
VBS55125-6781STDY12150244	ERR9438168	/seq/illumina/runs/44/44115/lane1/plex6/44115_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438168/ERR9438168_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438168/ERR9438168_2.fastq.gz
VBS55126-6781STDY12150245	ERR9438169	/seq/illumina/runs/44/44115/lane1/plex7/44115_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438169/ERR9438169_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438169/ERR9438169_2.fastq.gz
VBS55127-6781STDY12150246	ERR9438170	/seq/illumina/runs/44/44115/lane1/plex8/44115_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438170/ERR9438170_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438170/ERR9438170_2.fastq.gz
VBS55128-6781STDY12150247	ERR9438171	/seq/illumina/runs/44/44115/lane1/plex9/44115_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438171/ERR9438171_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438171/ERR9438171_2.fastq.gz
VBS55129-6781STDY12150248	ERR9438172	/seq/illumina/runs/44/44115/lane1/plex10/44115_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438172/ERR9438172_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438172/ERR9438172_2.fastq.gz
VBS55130-6781STDY12150249	ERR9438173	/seq/illumina/runs/44/44115/lane1/plex11/44115_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438173/ERR9438173_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438173/ERR9438173_2.fastq.gz
VBS55132-6781STDY12150250	ERR9438174	/seq/illumina/runs/44/44115/lane1/plex12/44115_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438174/ERR9438174_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438174/ERR9438174_2.fastq.gz
VBS55133-6781STDY12150251	ERR9438175	/seq/illumina/runs/44/44115/lane2/plex1/44115_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438175/ERR9438175_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438175/ERR9438175_2.fastq.gz
VBS55134-6781STDY12150252	ERR9438176	/seq/illumina/runs/44/44115/lane2/plex2/44115_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438176/ERR9438176_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438176/ERR9438176_2.fastq.gz
VBS55135-6781STDY12150253	ERR9438177	/seq/illumina/runs/44/44115/lane2/plex3/44115_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438177/ERR9438177_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438177/ERR9438177_2.fastq.gz
VBS55136-6781STDY12150254	ERR9438178	/seq/illumina/runs/44/44115/lane2/plex4/44115_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438178/ERR9438178_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438178/ERR9438178_2.fastq.gz
VBS55137-6781STDY12150255	ERR9438179	/seq/illumina/runs/44/44115/lane2/plex5/44115_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438179/ERR9438179_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438179/ERR9438179_2.fastq.gz
VBS55138-6781STDY12150256	ERR9438180	/seq/illumina/runs/44/44115/lane2/plex6/44115_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438180/ERR9438180_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438180/ERR9438180_2.fastq.gz
VBS55139-6781STDY12150257	ERR9438181	/seq/illumina/runs/44/44115/lane2/plex7/44115_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438181/ERR9438181_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438181/ERR9438181_2.fastq.gz
VBS55140-6781STDY12150258	ERR9438182	/seq/illumina/runs/44/44115/lane2/plex8/44115_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438182/ERR9438182_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438182/ERR9438182_2.fastq.gz
VBS55141-6781STDY12150259	ERR9438183	/seq/illumina/runs/44/44115/lane2/plex9/44115_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438183/ERR9438183_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438183/ERR9438183_2.fastq.gz
VBS55142-6781STDY12150260	ERR9438184	/seq/illumina/runs/44/44115/lane2/plex10/44115_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438184/ERR9438184_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438184/ERR9438184_2.fastq.gz
VBS55143-6781STDY12150261	ERR9438185	/seq/illumina/runs/44/44115/lane2/plex11/44115_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438185/ERR9438185_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438185/ERR9438185_2.fastq.gz
VBS55144-6781STDY12150262	ERR9438186	/seq/illumina/runs/44/44115/lane2/plex12/44115_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438186/ERR9438186_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438186/ERR9438186_2.fastq.gz
VBS55145-6781STDY12150263	ERR9438259	/seq/illumina/runs/44/44169/lane1/plex1/44169_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438259/ERR9438259_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438259/ERR9438259_2.fastq.gz
VBS55146-6781STDY12150264	ERR9438260	/seq/illumina/runs/44/44169/lane1/plex2/44169_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438260/ERR9438260_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438260/ERR9438260_2.fastq.gz
VBS55147-6781STDY12150265	ERR9438261	/seq/illumina/runs/44/44169/lane1/plex3/44169_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438261/ERR9438261_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438261/ERR9438261_2.fastq.gz
VBS55149-6781STDY12150266	ERR9438262	/seq/illumina/runs/44/44169/lane1/plex4/44169_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438262/ERR9438262_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438262/ERR9438262_2.fastq.gz
VBS55153-6781STDY12150267	ERR9438263	/seq/illumina/runs/44/44169/lane1/plex5/44169_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438263/ERR9438263_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438263/ERR9438263_2.fastq.gz
VBS55154-6781STDY12150268	ERR9438264	/seq/illumina/runs/44/44169/lane1/plex6/44169_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438264/ERR9438264_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438264/ERR9438264_2.fastq.gz
VBS55155-6781STDY12150269	ERR9438265	/seq/illumina/runs/44/44169/lane1/plex7/44169_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438265/ERR9438265_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438265/ERR9438265_2.fastq.gz
VBS55156-6781STDY12150270	ERR9438266	/seq/illumina/runs/44/44169/lane1/plex8/44169_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438266/ERR9438266_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438266/ERR9438266_2.fastq.gz
VBS55157-6781STDY12150271	ERR9438267	/seq/illumina/runs/44/44169/lane1/plex9/44169_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438267/ERR9438267_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438267/ERR9438267_2.fastq.gz
VBS55158-6781STDY12150272	ERR9438268	/seq/illumina/runs/44/44169/lane1/plex10/44169_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438268/ERR9438268_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438268/ERR9438268_2.fastq.gz
VBS55159-6781STDY12150273	ERR9438269	/seq/illumina/runs/44/44169/lane1/plex11/44169_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438269/ERR9438269_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438269/ERR9438269_2.fastq.gz
VBS55160-6781STDY12150274	ERR9438270	/seq/illumina/runs/44/44169/lane1/plex12/44169_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438270/ERR9438270_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438270/ERR9438270_2.fastq.gz
VBS55161-6781STDY12150275	ERR9438187	/seq/illumina/runs/44/44117/lane1/plex1/44117_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438187/ERR9438187_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438187/ERR9438187_2.fastq.gz
VBS55162-6781STDY12150276	ERR9438188	/seq/illumina/runs/44/44117/lane1/plex2/44117_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438188/ERR9438188_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438188/ERR9438188_2.fastq.gz
VBS55163-6781STDY12150277	ERR9438189	/seq/illumina/runs/44/44117/lane1/plex3/44117_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438189/ERR9438189_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438189/ERR9438189_2.fastq.gz
VBS55164-6781STDY12150278	ERR9438190	/seq/illumina/runs/44/44117/lane1/plex4/44117_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438190/ERR9438190_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438190/ERR9438190_2.fastq.gz
VBS55166-6781STDY12150279	ERR9438191	/seq/illumina/runs/44/44117/lane1/plex5/44117_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438191/ERR9438191_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438191/ERR9438191_2.fastq.gz
VBS55167-6781STDY12150280	ERR9438192	/seq/illumina/runs/44/44117/lane1/plex6/44117_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438192/ERR9438192_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438192/ERR9438192_2.fastq.gz
VBS55168-6781STDY12150281	ERR9438193	/seq/illumina/runs/44/44117/lane1/plex7/44117_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438193/ERR9438193_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438193/ERR9438193_2.fastq.gz
VBS55169-6781STDY12150282	ERR9438194	/seq/illumina/runs/44/44117/lane1/plex8/44117_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438194/ERR9438194_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438194/ERR9438194_2.fastq.gz
VBS55170-6781STDY12150283	ERR9438195	/seq/illumina/runs/44/44117/lane1/plex9/44117_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438195/ERR9438195_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438195/ERR9438195_2.fastq.gz
VBS55171-6781STDY12150284	ERR9438196	/seq/illumina/runs/44/44117/lane1/plex10/44117_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438196/ERR9438196_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438196/ERR9438196_2.fastq.gz
VBS55172-6781STDY12150285	ERR9438197	/seq/illumina/runs/44/44117/lane1/plex11/44117_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438197/ERR9438197_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438197/ERR9438197_2.fastq.gz
VBS55173-6781STDY12150286	ERR9438198	/seq/illumina/runs/44/44117/lane1/plex12/44117_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438198/ERR9438198_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438198/ERR9438198_2.fastq.gz
VBS55174-6781STDY12150287	ERR9438283	/seq/illumina/runs/44/44170/lane1/plex1/44170_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438283/ERR9438283_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438283/ERR9438283_2.fastq.gz
VBS55175-6781STDY12150288	ERR9438284	/seq/illumina/runs/44/44170/lane1/plex2/44170_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438284/ERR9438284_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438284/ERR9438284_2.fastq.gz
VBS55176-6781STDY12150289	ERR9438285	/seq/illumina/runs/44/44170/lane1/plex3/44170_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438285/ERR9438285_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438285/ERR9438285_2.fastq.gz
VBS55177-6781STDY12150290	ERR9438286	/seq/illumina/runs/44/44170/lane1/plex4/44170_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438286/ERR9438286_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438286/ERR9438286_2.fastq.gz
VBS55178-6781STDY12150291	ERR9438287	/seq/illumina/runs/44/44170/lane1/plex5/44170_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438287/ERR9438287_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438287/ERR9438287_2.fastq.gz
VBS55179-6781STDY12150292	ERR9438288	/seq/illumina/runs/44/44170/lane1/plex6/44170_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438288/ERR9438288_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438288/ERR9438288_2.fastq.gz
VBS55180-6781STDY12150293	ERR9438289	/seq/illumina/runs/44/44170/lane1/plex7/44170_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438289/ERR9438289_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438289/ERR9438289_2.fastq.gz
VBS55181-6781STDY12150294	ERR9438290	/seq/illumina/runs/44/44170/lane1/plex8/44170_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438290/ERR9438290_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438290/ERR9438290_2.fastq.gz
VBS55182-6781STDY12150295	ERR9438291	/seq/illumina/runs/44/44170/lane1/plex9/44170_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438291/ERR9438291_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438291/ERR9438291_2.fastq.gz
VBS55183-6781STDY12150296	ERR9438292	/seq/illumina/runs/44/44170/lane1/plex10/44170_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438292/ERR9438292_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438292/ERR9438292_2.fastq.gz
VBS55184-6781STDY12150297	ERR9438293	/seq/illumina/runs/44/44170/lane1/plex11/44170_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438293/ERR9438293_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438293/ERR9438293_2.fastq.gz
VBS55185-6781STDY12150298	ERR9438294	/seq/illumina/runs/44/44170/lane1/plex12/44170_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438294/ERR9438294_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438294/ERR9438294_2.fastq.gz
VBS55186-6781STDY12150299	ERR9438271	/seq/illumina/runs/44/44169/lane2/plex1/44169_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438271/ERR9438271_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438271/ERR9438271_2.fastq.gz
VBS55187-6781STDY12150300	ERR9438272	/seq/illumina/runs/44/44169/lane2/plex2/44169_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438272/ERR9438272_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438272/ERR9438272_2.fastq.gz
VBS55188-6781STDY12150301	ERR9438273	/seq/illumina/runs/44/44169/lane2/plex3/44169_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438273/ERR9438273_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438273/ERR9438273_2.fastq.gz
VBS55189-6781STDY12150302	ERR9438274	/seq/illumina/runs/44/44169/lane2/plex4/44169_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438274/ERR9438274_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438274/ERR9438274_2.fastq.gz
VBS55190-6781STDY12150305	ERR9438275	/seq/illumina/runs/44/44169/lane2/plex5/44169_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438275/ERR9438275_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438275/ERR9438275_2.fastq.gz
VBS55191-6781STDY12150306	ERR9438276	/seq/illumina/runs/44/44169/lane2/plex6/44169_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438276/ERR9438276_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438276/ERR9438276_2.fastq.gz
VBS55192-6781STDY12150307	ERR9438277	/seq/illumina/runs/44/44169/lane2/plex7/44169_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438277/ERR9438277_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438277/ERR9438277_2.fastq.gz
VBS55193-6781STDY12150308	ERR9438278	/seq/illumina/runs/44/44169/lane2/plex8/44169_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438278/ERR9438278_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438278/ERR9438278_2.fastq.gz
VBS55194-6781STDY12150309	ERR9438279	/seq/illumina/runs/44/44169/lane2/plex9/44169_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438279/ERR9438279_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438279/ERR9438279_2.fastq.gz
VBS55195-6781STDY12150310	ERR9438280	/seq/illumina/runs/44/44169/lane2/plex10/44169_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438280/ERR9438280_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438280/ERR9438280_2.fastq.gz
VBS55196-6781STDY12150311	ERR9438281	/seq/illumina/runs/44/44169/lane2/plex11/44169_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438281/ERR9438281_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438281/ERR9438281_2.fastq.gz
VBS55197-6781STDY12150312	ERR9438282	/seq/illumina/runs/44/44169/lane2/plex12/44169_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438282/ERR9438282_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438282/ERR9438282_2.fastq.gz
VBS55198-6781STDY12150313	ERR9438295	/seq/illumina/runs/44/44170/lane2/plex1/44170_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438295/ERR9438295_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438295/ERR9438295_2.fastq.gz
